id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp
2804508,Nossa Senhora da Glória,SE,Nordeste,434,1,0.6530072649992891,0.6221198156682027,0.6531001572709741,0.6242956362206789,457.86,3.0887449331086336
2806701,São Cristóvão,SE,Nordeste,734,1,0.6529823542205692,0.329700272479564,0.653024035091053,0.32417569164716953,829.18,32.32820817410052
2803203,Itaporanga d'Ajuda,SE,Nordeste,345,1,0.6528408848915371,0.5971014492753624,0.6528408848915372,0.6050790294976341,397.32,5.573943561617478
2802106,Estância,SE,Nordeste,537,1,0.6519053376592856,0.6852886405959032,0.6520562084099326,0.6890354829386062,588.17,-3.338330293661762
2802908,Itabaiana,SE,Nordeste,776,1,0.6515928041521643,0.5940721649484536,0.6516505289223328,0.5917202645167136,883.12,5.752063920371064
2907202,Casa Nova,BA,Nordeste,430,1,0.6514012010302199,0.7906976744186046,0.6514012010302199,0.7906976744186046,430.0,-13.92964733883847
2807402,Tobias Barreto,SE,Nordeste,415,1,0.6496673946599986,0.5349397590361445,0.6496673946599985,0.5373624836845049,429.04,11.472763562385403
2803005,Itabaianinha,SE,Nordeste,469,1,0.6496673946599985,0.4136460554371002,0.6496673946599985,0.4139511201629328,491.0,23.602133922289823
2800605,Barra dos Coqueiros,SE,Nordeste,278,1,0.6483211738849962,0.7194244604316546,0.6484671776852406,0.7191520873831343,324.09,-7.110328654665842
2933604,Xique-Xique,BA,Nordeste,524,1,0.6440084123611514,0.6774809160305344,0.6440084123611514,0.6774809160305344,524.0,-3.3472503669383036
2902708,Barra,BA,Nordeste,474,1,0.6440084123611514,0.7151898734177216,0.6440084123611514,0.7151898734177216,474.0,-7.118146105657019
2914000,Ipirá,BA,Nordeste,415,1,0.6440084123611514,0.655421686746988,0.6440084123611514,0.655421686746988,415.0,-1.1413274385836614
2924405,Pilão Arcado,BA,Nordeste,391,1,0.6440084123611514,0.7749360613810742,0.6440084123611514,0.7749360613810742,391.0,-13.092764901992282
2909901,Curaçá,BA,Nordeste,388,1,0.6440084123611514,0.770618556701031,0.6440084123611514,0.770618556701031,388.0,-12.66101443398796
2906808,Cansanção,BA,Nordeste,332,1,0.6440084123611514,0.7680722891566265,0.6440084123611514,0.7680722891566265,332.0,-12.406387679547514
2902104,Araci,BA,Nordeste,331,1,0.6440084123611514,0.7552870090634441,0.6440084123611514,0.7552870090634441,331.0,-11.12785967022928
2926004,Remanso,BA,Nordeste,329,1,0.6440084123611514,0.6474164133738601,0.6440084123611514,0.6474164133738601,329.0,-0.34080010127087723
2919157,Lapão,BA,Nordeste,301,1,0.6440084123611514,0.7475083056478405,0.6440084123611514,0.7475083056478405,301.0,-10.349989328668919
2919801,Macaúbas,BA,Nordeste,273,1,0.6440084123611514,0.684981684981685,0.6440084123611514,0.684981684981685,273.0,-4.097327262053363
2931905,Tucano,BA,Nordeste,256,1,0.6440084123611514,0.64453125,0.6440084123611514,0.64453125,256.0,-0.05228376388486389
2921500,Monte Santo,BA,Nordeste,251,1,0.6440084123611514,0.7250996015936255,0.6440084123611514,0.7250996015936255,251.0,-8.109118923247415
